Zeit[min * 1];Einheitstemperaturzeitkurve[°C * 1];Externe-Brandkurve[°C * 1];HydroKarbon-Brandkurve[°C * 1];

25.22;815.909;679.858;1094.8
25.23;815.968;679.859;1094.81
25.24;816.027;679.859;1094.82
25.25;816.086;679.86;1094.82
25.26;816.145;679.86;1094.83
25.27;816.204;679.86;1094.84
25.28;816.263;679.861;1094.85
25.29;816.322;679.861;1094.86
25.3;816.381;679.862;1094.87
25.31;816.44;679.862;1094.88
25.32;816.499;679.863;1094.88
25.33;816.558;679.863;1094.89
25.34;816.617;679.864;1094.9
25.35;816.675;679.864;1094.91
25.36;816.734;679.864;1094.92
25.37;816.793;679.865;1094.93
25.38;816.852;679.865;1094.94
25.39;816.911;679.866;1094.94
25.4;816.969;679.866;1094.95
25.41;817.028;679.867;1094.96
25.42;817.087;679.867;1094.97
25.43;817.145;679.867;1094.98
25.44;817.204;679.868;1094.99
25.45;817.262;679.868;1094.99
25.46;817.321;679.869;1095
25.47;817.38;679.869;1095.01
25.48;817.438;679.87;1095.02
25.49;817.497;679.87;1095.03
25.5;817.555;679.87;1095.04
25.51;817.614;679.871;1095.04
25.52;817.672;679.871;1095.05
25.53;817.73;679.872;1095.06
25.54;817.789;679.872;1095.07
25.55;817.847;679.872;1095.08
25.56;817.905;679.873;1095.09
25.57;817.964;679.873;1095.09
25.58;818.022;679.874;1095.1
25.59;818.08;679.874;1095.11
25.6;818.139;679.874;1095.12
25.61;818.197;679.875;1095.13
25.62;818.255;679.875;1095.13
25.63;818.313;679.876;1095.14
25.64;818.371;679.876;1095.15
25.65;818.43;679.876;1095.16
25.66;818.488;679.877;1095.17
25.67;818.546;679.877;1095.17
25.68;818.604;679.878;1095.18
25.69;818.662;679.878;1095.19
25.7;818.72;679.878;1095.2
25.71;818.778;679.879;1095.21
25.72;818.836;679.879;1095.21
25.73;818.894;679.88;1095.22
25.74;818.952;679.88;1095.23
25.75;819.01;679.88;1095.24
25.76;819.068;679.881;1095.25
25.77;819.126;679.881;1095.25
25.78;819.183;679.881;1095.26
25.79;819.241;679.882;1095.27
25.8;819.299;679.882;1095.28
25.81;819.357;679.883;1095.29
25.82;819.415;679.883;1095.29
25.83;819.472;679.883;1095.3
25.84;819.53;679.884;1095.31
25.85;819.588;679.884;1095.32
25.86;819.645;679.884;1095.33
25.87;819.703;679.885;1095.33
25.88;819.761;679.885;1095.34
25.89;819.818;679.886;1095.35
25.9;819.876;679.886;1095.36
25.91;819.933;679.886;1095.36
25.92;819.991;679.887;1095.37
25.93;820.048;679.887;1095.38
25.94;820.106;679.887;1095.39
25.95;820.163;679.888;1095.4
25.96;820.221;679.888;1095.4
25.97;820.278;679.888;1095.41
25.98;820.336;679.889;1095.42
25.99;820.393;679.889;1095.43
26;820.45;679.89;1095.43
26.01;820.508;679.89;1095.44
26.02;820.565;679.89;1095.45
26.03;820.622;679.891;1095.46
26.04;820.68;679.891;1095.46
26.05;820.737;679.891;1095.47
26.06;820.794;679.892;1095.48
26.07;820.851;679.892;1095.49
26.08;820.909;679.892;1095.49
26.09;820.966;679.893;1095.5
26.1;821.023;679.893;1095.51
26.11;821.08;679.893;1095.52
26.12;821.137;679.894;1095.52
26.13;821.194;679.894;1095.53
26.14;821.251;679.894;1095.54
26.15;821.308;679.895;1095.55
26.16;821.365;679.895;1095.55
26.17;821.422;679.895;1095.56
26.18;821.479;679.896;1095.57
26.19;821.536;679.896;1095.58
26.2;821.593;679.896;1095.58
26.21;821.65;679.897;1095.59
26.22;821.707;679.897;1095.6
26.23;821.764;679.897;1095.61
26.24;821.821;679.898;1095.61
26.25;821.877;679.898;1095.62
26.26;821.934;679.898;1095.63
26.27;821.991;679.899;1095.63
26.28;822.048;679.899;1095.64
26.29;822.105;679.899;1095.65
26.3;822.161;679.9;1095.66
26.31;822.218;679.9;1095.66
26.32;822.275;679.9;1095.67
26.33;822.331;679.901;1095.68
26.34;822.388;679.901;1095.69
26.35;822.444;679.901;1095.69
26.36;822.501;679.902;1095.7
26.37;822.558;679.902;1095.71
26.38;822.614;679.902;1095.71
26.39;822.671;679.903;1095.72
26.4;822.727;679.903;1095.73
26.41;822.784;679.903;1095.74
26.42;822.84;679.903;1095.74
26.43;822.897;679.904;1095.75
26.44;822.953;679.904;1095.76
26.45;823.009;679.904;1095.76
26.46;823.066;679.905;1095.77
26.47;823.122;679.905;1095.78
26.48;823.178;679.905;1095.79
26.49;823.235;679.906;1095.79
26.5;823.291;679.906;1095.8
26.51;823.347;679.906;1095.81
26.52;823.403;679.906;1095.81
26.53;823.46;679.907;1095.82
26.54;823.516;679.907;1095.83
26.55;823.572;679.907;1095.83
26.56;823.628;679.908;1095.84
26.57;823.684;679.908;1095.85
26.58;823.74;679.908;1095.85
26.59;823.797;679.909;1095.86
26.6;823.853;679.909;1095.87
26.61;823.909;679.909;1095.88
26.62;823.965;679.909;1095.88
26.63;824.021;679.91;1095.89
26.64;824.077;679.91;1095.9
26.65;824.133;679.91;1095.9
26.66;824.189;679.911;1095.91
26.67;824.245;679.911;1095.92
26.68;824.301;679.911;1095.92
26.69;824.356;679.911;1095.93
26.7;824.412;679.912;1095.94
26.71;824.468;679.912;1095.94
26.72;824.524;679.912;1095.95
26.73;824.58;679.913;1095.96
26.74;824.636;679.913;1095.96
26.75;824.691;679.913;1095.97
26.76;824.747;679.913;1095.98
26.77;824.803;679.914;1095.98
26.78;824.858;679.914;1095.99
26.79;824.914;679.914;1096
26.8;824.97;679.914;1096
26.81;825.025;679.915;1096.01
26.82;825.081;679.915;1096.02
26.83;825.137;679.915;1096.02
26.84;825.192;679.916;1096.03
26.85;825.248;679.916;1096.04
26.86;825.303;679.916;1096.04
26.87;825.359;679.916;1096.05
26.88;825.414;679.917;1096.06
26.89;825.47;679.917;1096.06
26.9;825.525;679.917;1096.07
26.91;825.581;679.917;1096.08
26.92;825.636;679.918;1096.08
26.93;825.691;679.918;1096.09
26.94;825.747;679.918;1096.1
26.95;825.802;679.919;1096.1
26.96;825.857;679.919;1096.11
26.97;825.913;679.919;1096.12
26.98;825.968;679.919;1096.12
26.99;826.023;679.92;1096.13
27;826.079;679.92;1096.14
27.01;826.134;679.92;1096.14
27.02;826.189;679.92;1096.15
27.03;826.244;679.921;1096.15
27.04;826.299;679.921;1096.16
27.05;826.355;679.921;1096.17
27.06;826.41;679.921;1096.17
27.07;826.465;679.922;1096.18
27.08;826.52;679.922;1096.19
27.09;826.575;679.922;1096.19
27.1;826.63;679.922;1096.2
27.11;826.685;679.923;1096.21
27.12;826.74;679.923;1096.21
27.13;826.795;679.923;1096.22
27.14;826.85;679.923;1096.22
27.15;826.905;679.924;1096.23
27.16;826.96;679.924;1096.24
27.17;827.015;679.924;1096.24
27.18;827.07;679.924;1096.25
27.19;827.124;679.925;1096.26
27.2;827.179;679.925;1096.26
27.21;827.234;679.925;1096.27
27.22;827.289;679.925;1096.28
27.23;827.344;679.925;1096.28
27.24;827.398;679.926;1096.29
27.25;827.453;679.926;1096.29
27.26;827.508;679.926;1096.3
27.27;827.563;679.926;1096.31
27.28;827.617;679.927;1096.31
27.29;827.672;679.927;1096.32
27.3;827.727;679.927;1096.32
27.31;827.781;679.927;1096.33
27.32;827.836;679.928;1096.34
27.33;827.89;679.928;1096.34
27.34;827.945;679.928;1096.35
27.35;828;679.928;1096.36
27.36;828.054;679.929;1096.36
27.37;828.109;679.929;1096.37
27.38;828.163;679.929;1096.37
27.39;828.218;679.929;1096.38
27.4;828.272;679.929;1096.39
27.41;828.326;679.93;1096.39
27.42;828.381;679.93;1096.4
27.43;828.435;679.93;1096.4
27.44;828.49;679.93;1096.41
27.45;828.544;679.931;1096.42
27.46;828.598;679.931;1096.42
27.47;828.653;679.931;1096.43
27.48;828.707;679.931;1096.43
27.49;828.761;679.931;1096.44
27.5;828.815;679.932;1096.45
27.51;828.87;679.932;1096.45
27.52;828.924;679.932;1096.46
27.53;828.978;679.932;1096.46
27.54;829.032;679.933;1096.47
27.55;829.086;679.933;1096.47
27.56;829.14;679.933;1096.48
27.57;829.195;679.933;1096.49
27.58;829.249;679.933;1096.49
27.59;829.303;679.934;1096.5
27.6;829.357;679.934;1096.5
27.61;829.411;679.934;1096.51
27.62;829.465;679.934;1096.52
27.63;829.519;679.934;1096.52
27.64;829.573;679.935;1096.53
27.65;829.627;679.935;1096.53
27.66;829.681;679.935;1096.54
27.67;829.735;679.935;1096.54
27.68;829.788;679.935;1096.55
27.69;829.842;679.936;1096.56
27.7;829.896;679.936;1096.56
27.71;829.95;679.936;1096.57
27.72;830.004;679.936;1096.57
27.73;830.058;679.937;1096.58
27.74;830.111;679.937;1096.58
27.75;830.165;679.937;1096.59
27.76;830.219;679.937;1096.6
27.77;830.273;679.937;1096.6
27.78;830.326;679.938;1096.61
27.79;830.38;679.938;1096.61
27.8;830.434;679.938;1096.62
27.81;830.487;679.938;1096.62
27.82;830.541;679.938;1096.63
27.83;830.595;679.939;1096.64
27.84;830.648;679.939;1096.64
27.85;830.702;679.939;1096.65
27.86;830.755;679.939;1096.65
27.87;830.809;679.939;1096.66
27.88;830.862;679.939;1096.66
27.89;830.916;679.94;1096.67
27.9;830.969;679.94;1096.67
27.91;831.023;679.94;1096.68
27.92;831.076;679.94;1096.69
27.93;831.13;679.94;1096.69
27.94;831.183;679.941;1096.7
27.95;831.236;679.941;1096.7
27.96;831.29;679.941;1096.71
27.97;831.343;679.941;1096.71
27.98;831.396;679.941;1096.72
27.99;831.45;679.942;1096.72
28;831.503;679.942;1096.73
28.01;831.556;679.942;1096.74
28.02;831.609;679.942;1096.74
28.03;831.663;679.942;1096.75
28.04;831.716;679.943;1096.75
28.05;831.769;679.943;1096.76
28.06;831.822;679.943;1096.76
28.07;831.875;679.943;1096.77
28.08;831.929;679.943;1096.77
28.09;831.982;679.943;1096.78
28.1;832.035;679.944;1096.78
28.11;832.088;679.944;1096.79
28.12;832.141;679.944;1096.79
28.13;832.194;679.944;1096.8
28.14;832.247;679.944;1096.81
28.15;832.3;679.944;1096.81
28.16;832.353;679.945;1096.82
28.17;832.406;679.945;1096.82
28.18;832.459;679.945;1096.83
28.19;832.512;679.945;1096.83
28.2;832.565;679.945;1096.84
28.21;832.618;679.946;1096.84
28.22;832.67;679.946;1096.85
28.23;832.723;679.946;1096.85
28.24;832.776;679.946;1096.86
28.25;832.829;679.946;1096.86
28.26;832.882;679.946;1096.87
28.27;832.934;679.947;1096.87
28.28;832.987;679.947;1096.88
28.29;833.04;679.947;1096.88
28.3;833.093;679.947;1096.89
28.31;833.145;679.947;1096.89
28.32;833.198;679.947;1096.9
28.33;833.251;679.948;1096.91
28.34;833.303;679.948;1096.91
28.35;833.356;679.948;1096.92
28.36;833.409;679.948;1096.92
28.37;833.461;679.948;1096.93
28.38;833.514;679.948;1096.93
28.39;833.566;679.949;1096.94
28.4;833.619;679.949;1096.94
28.41;833.671;679.949;1096.95
28.42;833.724;679.949;1096.95
28.43;833.776;679.949;1096.96
28.44;833.829;679.949;1096.96
28.45;833.881;679.95;1096.97
28.46;833.934;679.95;1096.97
28.47;833.986;679.95;1096.98
28.48;834.039;679.95;1096.98
28.49;834.091;679.95;1096.99
28.5;834.143;679.95;1096.99
28.51;834.196;679.951;1097
28.52;834.248;679.951;1097
28.53;834.3;679.951;1097.01
28.54;834.352;679.951;1097.01
28.55;834.405;679.951;1097.02
28.56;834.457;679.951;1097.02
28.57;834.509;679.951;1097.03
28.58;834.561;679.952;1097.03
28.59;834.614;679.952;1097.04
28.6;834.666;679.952;1097.04
28.61;834.718;679.952;1097.05
28.62;834.77;679.952;1097.05
28.63;834.822;679.952;1097.06
28.64;834.874;679.953;1097.06
28.65;834.926;679.953;1097.07
28.66;834.978;679.953;1097.07
28.67;835.03;679.953;1097.08
28.68;835.082;679.953;1097.08
28.69;835.134;679.953;1097.09
28.7;835.186;679.953;1097.09
28.71;835.238;679.954;1097.1
28.72;835.29;679.954;1097.1
28.73;835.342;679.954;1097.11
28.74;835.394;679.954;1097.11
28.75;835.446;679.954;1097.11
28.76;835.498;679.954;1097.12
28.77;835.55;679.954;1097.12
28.78;835.602;679.955;1097.13
28.79;835.654;679.955;1097.13
28.8;835.705;679.955;1097.14
28.81;835.757;679.955;1097.14
28.82;835.809;679.955;1097.15
28.83;835.861;679.955;1097.15
28.84;835.912;679.955;1097.16
28.85;835.964;679.956;1097.16
28.86;836.016;679.956;1097.17
28.87;836.068;679.956;1097.17
28.88;836.119;679.956;1097.18
28.89;836.171;679.956;1097.18
28.9;836.222;679.956;1097.19
28.91;836.274;679.956;1097.19
28.92;836.326;679.957;1097.2
28.93;836.377;679.957;1097.2
28.94;836.429;679.957;1097.21
28.95;836.48;679.957;1097.21
28.96;836.532;679.957;1097.21
28.97;836.583;679.957;1097.22
28.98;836.635;679.957;1097.22
28.99;836.686;679.958;1097.23
29;836.738;679.958;1097.23
29.01;836.789;679.958;1097.24
29.02;836.841;679.958;1097.24
29.03;836.892;679.958;1097.25
29.04;836.943;679.958;1097.25
29.05;836.995;679.958;1097.26
29.06;837.046;679.959;1097.26
29.07;837.097;679.959;1097.27
29.08;837.149;679.959;1097.27
29.09;837.2;679.959;1097.27
29.1;837.251;679.959;1097.28
29.11;837.303;679.959;1097.28
29.12;837.354;679.959;1097.29
29.13;837.405;679.959;1097.29
29.14;837.456;679.96;1097.3
29.15;837.507;679.96;1097.3
29.16;837.559;679.96;1097.31
29.17;837.61;679.96;1097.31
29.18;837.661;679.96;1097.31
29.19;837.712;679.96;1097.32
29.2;837.763;679.96;1097.32
29.21;837.814;679.96;1097.33
29.22;837.865;679.961;1097.33
29.23;837.916;679.961;1097.34
29.24;837.967;679.961;1097.34
29.25;838.018;679.961;1097.35
29.26;838.069;679.961;1097.35
29.27;838.12;679.961;1097.35
29.28;838.171;679.961;1097.36
29.29;838.222;679.961;1097.36
29.3;838.273;679.962;1097.37
29.31;838.324;679.962;1097.37
29.32;838.375;679.962;1097.38
29.33;838.426;679.962;1097.38
29.34;838.477;679.962;1097.39
29.35;838.528;679.962;1097.39
29.36;838.578;679.962;1097.39
29.37;838.629;679.962;1097.4
29.38;838.68;679.963;1097.4
29.39;838.731;679.963;1097.41
29.4;838.782;679.963;1097.41
29.41;838.832;679.963;1097.42
29.42;838.883;679.963;1097.42
29.43;838.934;679.963;1097.42
29.44;838.984;679.963;1097.43
29.45;839.035;679.963;1097.43
29.46;839.086;679.963;1097.44
29.47;839.136;679.964;1097.44
29.48;839.187;679.964;1097.45
29.49;839.238;679.964;1097.45
29.5;839.288;679.964;1097.45
29.51;839.339;679.964;1097.46
29.52;839.389;679.964;1097.46
29.53;839.44;679.964;1097.47
29.54;839.49;679.964;1097.47
29.55;839.541;679.965;1097.48
29.56;839.591;679.965;1097.48
29.57;839.642;679.965;1097.48
29.58;839.692;679.965;1097.49
29.59;839.743;679.965;1097.49
29.6;839.793;679.965;1097.5
29.61;839.843;679.965;1097.5
29.62;839.894;679.965;1097.51
29.63;839.944;679.965;1097.51
29.64;839.995;679.966;1097.51
29.65;840.045;679.966;1097.52
29.66;840.095;679.966;1097.52
29.67;840.146;679.966;1097.53
29.68;840.196;679.966;1097.53
29.69;840.246;679.966;1097.53
29.7;840.296;679.966;1097.54
29.71;840.347;679.966;1097.54
29.72;840.397;679.966;1097.55
29.73;840.447;679.967;1097.55
29.74;840.497;679.967;1097.55
29.75;840.547;679.967;1097.56
29.76;840.597;679.967;1097.56
29.77;840.648;679.967;1097.57
29.78;840.698;679.967;1097.57
29.79;840.748;679.967;1097.57
29.8;840.798;679.967;1097.58
29.81;840.848;679.967;1097.58
29.82;840.898;679.967;1097.59
29.83;840.948;679.968;1097.59
29.84;840.998;679.968;1097.6
29.85;841.048;679.968;1097.6
29.86;841.098;679.968;1097.6
29.87;841.148;679.968;1097.61
29.88;841.198;679.968;1097.61
29.89;841.248;679.968;1097.62
29.9;841.298;679.968;1097.62
29.91;841.348;679.968;1097.62
29.92;841.397;679.968;1097.63
29.93;841.447;679.969;1097.63
29.94;841.497;679.969;1097.63
29.95;841.547;679.969;1097.64
29.96;841.597;679.969;1097.64
29.97;841.647;679.969;1097.65
29.98;841.696;679.969;1097.65
29.99;841.746;679.969;1097.65
30;841.796;679.969;1097.66
30.01;841.846;679.969;1097.66
30.02;841.895;679.969;1097.67
30.03;841.945;679.97;1097.67
30.04;841.995;679.97;1097.67
30.05;842.044;679.97;1097.68
30.06;842.094;679.97;1097.68
30.07;842.144;679.97;1097.69
30.08;842.193;679.97;1097.69
30.09;842.243;679.97;1097.69
30.1;842.292;679.97;1097.7
30.11;842.342;679.97;1097.7
30.12;842.392;679.97;1097.7
30.13;842.441;679.971;1097.71
30.14;842.491;679.971;1097.71
30.15;842.54;679.971;1097.72
30.16;842.59;679.971;1097.72
30.17;842.639;679.971;1097.72
30.18;842.688;679.971;1097.73
30.19;842.738;679.971;1097.73
30.2;842.787;679.971;1097.74
30.21;842.837;679.971;1097.74
30.22;842.886;679.971;1097.74
30.23;842.935;679.971;1097.75
30.24;842.985;679.972;1097.75
30.25;843.034;679.972;1097.75
30.26;843.083;679.972;1097.76
30.27;843.133;679.972;1097.76
30.28;843.182;679.972;1097.77
30.29;843.231;679.972;1097.77
30.3;843.281;679.972;1097.77
30.31;843.33;679.972;1097.78
30.32;843.379;679.972;1097.78
30.33;843.428;679.972;1097.78
30.34;843.477;679.972;1097.79
30.35;843.527;679.973;1097.79
30.36;843.576;679.973;1097.8
30.37;843.625;679.973;1097.8
30.38;843.674;679.973;1097.8
30.39;843.723;679.973;1097.81
30.4;843.772;679.973;1097.81
30.41;843.821;679.973;1097.81
30.42;843.87;679.973;1097.82
30.43;843.919;679.973;1097.82
30.44;843.968;679.973;1097.82
30.45;844.017;679.973;1097.83
30.46;844.066;679.973;1097.83
30.47;844.115;679.974;1097.84
30.48;844.164;679.974;1097.84
30.49;844.213;679.974;1097.84
30.5;844.262;679.974;1097.85
30.51;844.311;679.974;1097.85
30.52;844.36;679.974;1097.85
30.53;844.409;679.974;1097.86
30.54;844.458;679.974;1097.86
30.55;844.507;679.974;1097.86
30.56;844.556;679.974;1097.87
30.57;844.604;679.974;1097.87
30.58;844.653;679.974;1097.87
30.59;844.702;679.975;1097.88
30.6;844.751;679.975;1097.88
30.61;844.8;679.975;1097.89
30.62;844.848;679.975;1097.89
30.63;844.897;679.975;1097.89
30.64;844.946;679.975;1097.9
30.65;844.994;679.975;1097.9
30.66;845.043;679.975;1097.9
30.67;845.092;679.975;1097.91
30.68;845.14;679.975;1097.91
30.69;845.189;679.975;1097.91
30.7;845.238;679.975;1097.92
30.71;845.286;679.976;1097.92
30.72;845.335;679.976;1097.92
30.73;845.383;679.976;1097.93
30.74;845.432;679.976;1097.93
30.75;845.48;679.976;1097.93
30.76;845.529;679.976;1097.94
30.77;845.577;679.976;1097.94
30.78;845.626;679.976;1097.94
30.79;845.674;679.976;1097.95
30.8;845.723;679.976;1097.95
30.81;845.771;679.976;1097.95
30.82;845.82;679.976;1097.96
30.83;845.868;679.976;1097.96
30.84;845.917;679.977;1097.96
30.85;845.965;679.977;1097.97
30.86;846.013;679.977;1097.97
30.87;846.062;679.977;1097.98
30.88;846.11;679.977;1097.98
30.89;846.158;679.977;1097.98
30.9;846.207;679.977;1097.99
30.91;846.255;679.977;1097.99
30.92;846.303;679.977;1097.99
30.93;846.351;679.977;1098
30.94;846.4;679.977;1098
30.95;846.448;679.977;1098
30.96;846.496;679.977;1098.01
30.97;846.544;679.977;1098.01
30.98;846.592;679.978;1098.01
30.99;846.641;679.978;1098.02
31;846.689;679.978;1098.02
31.01;846.737;679.978;1098.02
31.02;846.785;679.978;1098.03
31.03;846.833;679.978;1098.03
31.04;846.881;679.978;1098.03
31.05;846.929;679.978;1098.04
31.06;846.977;679.978;1098.04
31.07;847.025;679.978;1098.04
31.08;847.073;679.978;1098.04
31.09;847.121;679.978;1098.05
31.1;847.169;679.978;1098.05
31.11;847.217;679.978;1098.05
31.12;847.265;679.979;1098.06
31.13;847.313;679.979;1098.06
31.14;847.361;679.979;1098.06
31.15;847.409;679.979;1098.07
31.16;847.457;679.979;1098.07
31.17;847.505;679.979;1098.07
31.18;847.553;679.979;1098.08
31.19;847.601;679.979;1098.08
31.2;847.648;679.979;1098.08
31.21;847.696;679.979;1098.09
31.22;847.744;679.979;1098.09
31.23;847.792;679.979;1098.09
31.24;847.84;679.979;1098.1
31.25;847.887;679.979;1098.1
31.26;847.935;679.979;1098.1
31.27;847.983;679.98;1098.11
31.28;848.031;679.98;1098.11
31.29;848.078;679.98;1098.11
31.3;848.126;679.98;1098.12
31.31;848.174;679.98;1098.12
31.32;848.221;679.98;1098.12
31.33;848.269;679.98;1098.12
31.34;848.317;679.98;1098.13
31.35;848.364;679.98;1098.13
31.36;848.412;679.98;1098.13
31.37;848.459;679.98;1098.14
31.38;848.507;679.98;1098.14
31.39;848.555;679.98;1098.14
31.4;848.602;679.98;1098.15
31.41;848.65;679.98;1098.15
31.42;848.697;679.981;1098.15
31.43;848.745;679.981;1098.16
31.44;848.792;679.981;1098.16
31.45;848.84;679.981;1098.16
31.46;848.887;679.981;1098.17
31.47;848.934;679.981;1098.17
31.48;848.982;679.981;1098.17
31.49;849.029;679.981;1098.17
31.5;849.077;679.981;1098.18
31.51;849.124;679.981;1098.18
31.52;849.171;679.981;1098.18
31.53;849.219;679.981;1098.19
31.54;849.266;679.981;1098.19
31.55;849.313;679.981;1098.19
31.56;849.361;679.981;1098.2
31.57;849.408;679.981;1098.2
31.58;849.455;679.981;1098.2
31.59;849.502;679.982;1098.2
31.6;849.55;679.982;1098.21
31.61;849.597;679.982;1098.21
31.62;849.644;679.982;1098.21
31.63;849.691;679.982;1098.22
31.64;849.738;679.982;1098.22
31.65;849.786;679.982;1098.22
31.66;849.833;679.982;1098.23
31.67;849.88;679.982;1098.23
31.68;849.927;679.982;1098.23
31.69;849.974;679.982;1098.23
31.7;850.021;679.982;1098.24
31.71;850.068;679.982;1098.24
31.72;850.115;679.982;1098.24
31.73;850.162;679.982;1098.25
31.74;850.209;679.982;1098.25
31.75;850.256;679.982;1098.25
31.76;850.303;679.983;1098.25
31.77;850.35;679.983;1098.26
31.78;850.397;679.983;1098.26
31.79;850.444;679.983;1098.26
31.8;850.491;679.983;1098.27
31.81;850.538;679.983;1098.27
31.82;850.585;679.983;1098.27
31.83;850.632;679.983;1098.28
31.84;850.679;679.983;1098.28
31.85;850.726;679.983;1098.28
31.86;850.773;679.983;1098.28
31.87;850.819;679.983;1098.29
31.88;850.866;679.983;1098.29
31.89;850.913;679.983;1098.29
31.9;850.96;679.983;1098.3
31.91;851.007;679.983;1098.3
31.92;851.053;679.983;1098.3
31.93;851.1;679.983;1098.3
31.94;851.147;679.983;1098.31
31.95;851.194;679.984;1098.31
31.96;851.24;679.984;1098.31
31.97;851.287;679.984;1098.31
31.98;851.334;679.984;1098.32
31.99;851.38;679.984;1098.32
32;851.427;679.984;1098.32
32.01;851.474;679.984;1098.33
32.02;851.52;679.984;1098.33
32.03;851.567;679.984;1098.33
32.04;851.613;679.984;1098.33
32.05;851.66;679.984;1098.34
32.06;851.707;679.984;1098.34
32.07;851.753;679.984;1098.34
32.08;851.8;679.984;1098.35
32.09;851.846;679.984;1098.35
32.1;851.893;679.984;1098.35
32.11;851.939;679.984;1098.35
32.12;851.986;679.984;1098.36
32.13;852.032;679.984;1098.36
32.14;852.078;679.985;1098.36
32.15;852.125;679.985;1098.36
32.16;852.171;679.985;1098.37
32.17;852.218;679.985;1098.37
32.18;852.264;679.985;1098.37
32.19;852.31;679.985;1098.38
32.2;852.357;679.985;1098.38
32.21;852.403;679.985;1098.38
32.22;852.45;679.985;1098.38
32.23;852.496;679.985;1098.39
32.24;852.542;679.985;1098.39
32.25;852.588;679.985;1098.39
32.26;852.635;679.985;1098.39
32.27;852.681;679.985;1098.4
32.28;852.727;679.985;1098.4
32.29;852.773;679.985;1098.4
32.3;852.82;679.985;1098.41
32.31;852.866;679.985;1098.41
32.32;852.912;679.985;1098.41
32.33;852.958;679.985;1098.41
32.34;853.004;679.985;1098.42
32.35;853.051;679.986;1098.42
32.36;853.097;679.986;1098.42
32.37;853.143;679.986;1098.42
32.38;853.189;679.986;1098.43
32.39;853.235;679.986;1098.43
32.4;853.281;679.986;1098.43
32.41;853.327;679.986;1098.43
32.42;853.373;679.986;1098.44
32.43;853.419;679.986;1098.44
32.44;853.465;679.986;1098.44
32.45;853.511;679.986;1098.44
32.46;853.557;679.986;1098.45
32.47;853.603;679.986;1098.45
32.48;853.649;679.986;1098.45
32.49;853.695;679.986;1098.46
32.5;853.741;679.986;1098.46
32.51;853.787;679.986;1098.46
32.52;853.833;679.986;1098.46
32.53;853.879;679.986;1098.47
32.54;853.925;679.986;1098.47
32.55;853.97;679.986;1098.47
32.56;854.016;679.986;1098.47
32.57;854.062;679.987;1098.48
32.58;854.108;679.987;1098.48
32.59;854.154;679.987;1098.48
32.6;854.2;679.987;1098.48
32.61;854.245;679.987;1098.49
32.62;854.291;679.987;1098.49
32.63;854.337;679.987;1098.49
32.64;854.383;679.987;1098.49
32.65;854.428;679.987;1098.5
32.66;854.474;679.987;1098.5
32.67;854.52;679.987;1098.5
32.68;854.565;679.987;1098.5
32.69;854.611;679.987;1098.51
32.7;854.657;679.987;1098.51
32.71;854.702;679.987;1098.51
32.72;854.748;679.987;1098.51
32.73;854.794;679.987;1098.52
32.74;854.839;679.987;1098.52
32.75;854.885;679.987;1098.52
32.76;854.93;679.987;1098.52
32.77;854.976;679.987;1098.53
32.78;855.021;679.987;1098.53
32.79;855.067;679.987;1098.53
32.8;855.112;679.987;1098.53
32.81;855.158;679.988;1098.54
32.82;855.203;679.988;1098.54
32.83;855.249;679.988;1098.54
32.84;855.294;679.988;1098.54
32.85;855.34;679.988;1098.55
32.86;855.385;679.988;1098.55
32.87;855.431;679.988;1098.55
32.88;855.476;679.988;1098.55
32.89;855.521;679.988;1098.55
32.9;855.567;679.988;1098.56
32.91;855.612;679.988;1098.56
32.92;855.658;679.988;1098.56
32.93;855.703;679.988;1098.56
32.94;855.748;679.988;1098.57
32.95;855.793;679.988;1098.57
32.96;855.839;679.988;1098.57
32.97;855.884;679.988;1098.57
32.98;855.929;679.988;1098.58
32.99;855.975;679.988;1098.58
33;856.02;679.988;1098.58
33.01;856.065;679.988;1098.58
33.02;856.11;679.988;1098.59
33.03;856.155;679.988;1098.59
33.04;856.201;679.988;1098.59
33.05;856.246;679.988;1098.59
33.06;856.291;679.988;1098.6
33.07;856.336;679.989;1098.6
33.08;856.381;679.989;1098.6
33.09;856.426;679.989;1098.6
33.1;856.471;679.989;1098.6
33.11;856.517;679.989;1098.61
33.12;856.562;679.989;1098.61
33.13;856.607;679.989;1098.61
33.14;856.652;679.989;1098.61
33.15;856.697;679.989;1098.62
33.16;856.742;679.989;1098.62
33.17;856.787;679.989;1098.62
33.18;856.832;679.989;1098.62
33.19;856.877;679.989;1098.63
33.2;856.922;679.989;1098.63
33.21;856.967;679.989;1098.63
33.22;857.012;679.989;1098.63
33.23;857.057;679.989;1098.63
33.24;857.101;679.989;1098.64
33.25;857.146;679.989;1098.64
33.26;857.191;679.989;1098.64
33.27;857.236;679.989;1098.64
33.28;857.281;679.989;1098.65
33.29;857.326;679.989;1098.65
33.3;857.371;679.989;1098.65
33.31;857.416;679.989;1098.65
33.32;857.46;679.989;1098.66
33.33;857.505;679.989;1098.66
33.34;857.55;679.989;1098.66
33.35;857.595;679.989;1098.66
33.36;857.639;679.99;1098.66
33.37;857.684;679.99;1098.67
33.38;857.729;679.99;1098.67
33.39;857.774;679.99;1098.67
33.4;857.818;679.99;1098.67
33.41;857.863;679.99;1098.68
33.42;857.908;679.99;1098.68
